Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220524_MEF,20220524_MEF.sc030,Mouse,epithelium,B6D2F1,15,17,,342368,165627,1550.0,1746.732380590121,828.3407728466209,0.002393,0.4142715559960357,0.4171797433113749,0.0545659774393259,0.2180112690485337,0.2204959700476513,0.1030262420880813
20220524_MEF,20220524_MEF.sc031,Mouse,epithelium,B6D2F1,15,18,,362149,214177,1759.0,1989.911423728972,977.9801348967894,0.4637600000000001,0.4178438661710037,0.4206476801723056,0.0524488719388271,0.402861784798481,0.2667022097375391,0.1431831093323508
20220524_MEF,20220524_MEF.sc032,Mouse,epithelium,B6D2F1,15,19,,328943,164407,1774.0,2015.368536619487,1016.842491355011,0.160307,0.4226519337016574,0.4248629964508208,0.0547350122889709,0.3910825846185039,0.2434767449261593,0.1151929570593087
20220524_MEF,20220524_MEF.sc033,Mouse,epithelium,B6D2F1,15,20,,379166,162562,1700.0,1924.564861406725,948.8413586955252,0.004803,0.4138370402743248,0.4168314367694834,0.0539713072990117,0.2042609311847147,0.2612372777362233,0.1097230651461263
20220524_MEF,20220524_MEF.sc034,Mouse,epithelium,B6D2F1,15,21,,361963,125660,1748.0,1987.981481776221,996.2311465264828,0.022045,0.4152308365684707,0.418114244853898,0.0536711122602742,0.2799182967759433,0.2553585197620022,0.0870092289480062
20220524_MEF,20220524_MEF.sc035,Mouse,epithelium,B6D2F1,15,23,,217616,121280,1756.0,1974.766086741425,950.5480797183052,0.001838,0.4143122798121829,0.4173286315436323,0.0537365311582246,0.2309064545893932,0.157582841188024,0.0860284840336191
20220524_MEF,20220524_MEF.sc036,Mouse,epithelium,B6D2F1,15,24,,308754,158876,1699.0,1912.835362169239,921.0585986226836,0.003265,0.413953488372093,0.4171388653552394,0.0534925003952367,0.211590895521398,0.2182594708706007,0.1088472612470928
20220524_MEF,20220524_MEF.sc037,Mouse,epithelium,B6D2F1,16,17,,231757,119318,1734.0,1975.104946445633,990.3454494280304,0.003871,0.4163242002705954,0.4194122300352569,0.0536637906035765,0.2665876460470381,0.1659737622416396,0.0842736948266718
20220524_MEF,20220524_MEF.sc038,Mouse,epithelium,B6D2F1,16,18,,261278,147929,1922.0,2180.182891792684,1082.049914751843,0.217621,0.4260576563084987,0.4284366330612244,0.0548298009601701,0.3945458029080536,0.2165274749254396,0.111932086452041
20220524_MEF,20220524_MEF.sc039,Mouse,epithelium,B6D2F1,16,19,,196594,94246,1923.0,2198.473484285805,1138.447590016235,0.039325,0.4222399555424532,0.4254421821748125,0.0536873647849843,0.3366089890085973,0.1602583581424924,0.0761695488525033
20220524_MEF,20220524_MEF.sc040,Mouse,epithelium,B6D2F1,16,21,,366956,159495,1664.0,1874.752982852127,907.7454145972322,0.002264,0.4151888974556669,0.4180840152428733,0.0544100467008961,0.2415017520440514,0.2499670387158616,0.1049076676105078
20220524_MEF,20220524_MEF.sc041,Mouse,epithelium,B6D2F1,16,22,,360559,176265,1664.0,1878.430283947466,907.486960083884,0.112308,0.4189536878216124,0.4217206186114782,0.0551931504914306,0.3674920427452831,0.2491243060392505,0.1137411313694913
20220524_MEF,20220524_MEF.sc042,Mouse,epithelium,B6D2F1,16,24,,392023,116855,1664.0,1882.793932651577,942.231855673738,0.003233,0.4148738379814077,0.4179840863370857,0.0539569563256182,0.3364517114066013,0.2632657334810877,0.0743862889799448
20220524_MEF,20220524_MEF.sc043,Mouse,MEF,B6D2F1,10,17,,58626,15298,2328.0,2636.332396391685,1374.960538227025,0.006339,0.4225883851479464,0.4261157476091063,0.0543821530471854,0.8918603853802373,0.0535019001333029,0.0142218442003748
20220524_MEF,20220524_MEF.sc044,Mouse,MEF,B6D2F1,10,18,,178998,73178,2147.0,2439.767744404056,1264.484465987681,0.002872,0.4180465939992663,0.4214587689704875,0.0520761387568291,0.4417291587639695,0.1513714576776915,0.0630365679302405
20220524_MEF,20220524_MEF.sc045,Mouse,MEF,B6D2F1,10,19,,204089,100436,1939.0,2201.619578637143,1120.92488056315,0.002475,0.4180582667260609,0.4214632467707836,0.0527249815733522,0.2797020093384397,0.1613917924108511,0.0796106999730824
20220524_MEF,20220524_MEF.sc046,Mouse,MEF,B6D2F1,10,20,,217802,121183,1927.0,2176.643753661817,1079.317703808682,0.002886,0.4171249018067557,0.4205511893893661,0.0527937269490693,0.2202470518248941,0.1717666185216299,0.0948318448023331
20220524_MEF,20220524_MEF.sc047,Mouse,MEF,B6D2F1,10,21,,220496,115519,1985.0,2240.28429089587,1107.039172954817,0.038654,0.4151937984496124,0.4182471594960919,0.0522571339522525,0.2230176110119431,0.1806500017734476,0.0922936368054644
20220524_MEF,20220524_MEF.sc048,Mouse,MEF,B6D2F1,10,22,,346709,169888,1618.0,1804.080105716708,836.0712985887859,0.117863,0.4187938185516547,0.4215307909797825,0.055258221967169,0.297225219861323,0.2317557958924241,0.1071854219660735
20220524_MEF,20220524_MEF.sc049,Mouse,MEF,B6D2F1,10,23,,323467,78892,1565.0,1782.179245043857,927.2232254996068,0.002569,0.4139456337716513,0.4171365459796825,0.0545937480650592,0.4960277098166424,0.2024126397577035,0.0472586091424564
20220524_MEF,20220524_MEF.sc050,Mouse,MEF,B6D2F1,10,24,,229859,107501,1974.0,2209.394675398368,1085.785338007352,0.002724,0.416055962691539,0.4195396914907212,0.0530469446532187,0.2868840091336143,0.1772170435420812,0.0831876600991993
20220524_MEF,20220524_MEF.sc051,Mouse,MEF,B6D2F1,26,19,,322379,152694,1535.0,1714.701180138054,795.0253331485313,0.004107,0.4135170256266816,0.4165050896885337,0.0545102448304349,0.1988814052781512,0.2034701993530048,0.0927735735512434
20220524_MEF,20220524_MEF.sc052,Mouse,MEF,B6D2F1,26,20,,326710,123997,1494.0,1666.049670556546,776.5973397817929,0.004697,0.413986013986014,0.4170818190366106,0.0553296457452995,0.2463730131890429,0.2049683526093057,0.0735038144765605
20220524_MEF,20220524_MEF.sc053,Mouse,MEF,B6D2F1,26,21,,278937,148386,1816.0,2025.131218578572,957.5621591939868,0.0073269999999999,0.4148645991646385,0.4180088419907436,0.0535107163044476,0.2022423674363029,0.2055101881618681,0.1074759887489189
